Measurements.Samples,Spot.238812,Spot.238813,Spot.238814,Spot.238815,Spot.238816,Spot.238817,Spot.238818,Spot.238819,Spot.238820,Spot.238821,Spot.238822,Spot.238823,Spot.238824,Spot.238825,Spot.238826,Spot.238827,Spot.238828,Spot.238864,Spot.238865,Spot.238866,Spot.238867,Spot.238868,Spot.238869,Spot.238871,Spot.238873,Spot.238875,Spot.238877,Spot.238878,Spot.238879,Spot.238880,Spot.238881,Spot.238882,Spot.238883,Spot.238884,Spot.238885,Spot.238886,Spot.238887,Spot.238892,Spot.238893,Spot.238894,Spot.238895,Spot.238896,Spot.238897,Spot.238898,Spot.238899,Spot.238929,Spot.238930,Spot.238931,Spot.238932,Spot.238933,Spot.238934,Spot.238935,Spot.238936,Spot.238937,Spot.238939,Spot.238944,Spot.238949,Spot.238970,Spot.238971,Spot.238972,Spot.238973,Spot.239001,Spot.239002,Spot.239003,Spot.239004,Spot.239005,Spot.239006,Spot.239007,Spot.239008,Spot.239048,Spot.239049,Spot.239050,Spot.239051,Spot.239076,Spot.239077,Spot.239078,Spot.239128,Spot.239129,Spot.239130,Spot.239154,Spot.239210,Spot.239211,Spot.239233,Spot.239234,Spot.239293,Spot.239294,Spot.239295,Spot.239378,Spot.239379,Spot.239380,Spot.239465,Spot.239466,Spot.239467,Spot.239554,Spot.239555,Spot.239556,Spot.239645,Spot.239646,Spot.239736,Spot.239737,Spot.239831,Spot.239832,Spot.239926,Spot.239927,Spot.240023,Spot.240024,Spot.240122,Spot.240123,Spot.240124,Spot.240224,Spot.240327,Spot.240328,Spot.240432,Spot.240433,Spot.240538,Spot.240646,Spot.240756,Spot.240757,Spot.240869,Spot.240982,Spot.241096,Spot.241212,Spot.241328,Spot.241329,Spot.241446,Spot.241564,Spot.241565
PA384_0,161567.5739,167894.0157,114235.6259,72874.98369,114891.1403,120076.3434,141432.2199,101032.3206,96111.81777,97393.58812,168178.2941,199056.0174,136718.9616,82318.75745,165317.9919,103846.7633,63946.45339,76157.42397,162375.4511,71016.63809,124017.5791,117219.11,82808.71329,118957.1394,85188.74533,116634.976,82918.22148,96643.85564,185862.731,98853.91351,80169.93227,87567.21364,89667.81139,131368.5383,103876.8577,100819.5536,116756.3941,75207.6601,87710.67145,75182.58103,67729.67748,104971.3399,102148.9394,114209.1305,64608.29875,132217.9656,124357.4528,59051.6604,74032.98631,141919.9757,74239.02575,105327.1807,89531.76896,74908.74512,93899.99731,79707.01672,88396.59911,91660.79319,69928.28321,75260.10177,93283.24521,71010.16931,78634.81766,107583.9749,84525.19682,117439.2519,91474.96179,83366.59176,91537.04704,154905.0984,107192.9277,111633.7866,93707.84724,93949.55178,154531.6291,79264.04997,133311.0751,127377.3866,121644.3015,172777.5285,100998.5888,117550.8158,66741.80339,80852.93307,76397.86436,160867.8585,128959.4428,74470.50691,98355.025,108998.7109,77572.78452,151790.417,124788.0163,124772.2544,113069.1171,192462.0753,119188.2167,102852.5199,133532.0597,131071.7062,109307.3727,128978.5633,126379.0698,175971.658,104015.59,134697.7767,155698.9792,148986.0071,104891.0801,102835.6521,150478.2778,194866.2243,115614.381,192067.3585,112031.581,162775.0251,122744.7606,100602.3864,102779.3144,140540.8565,94220.66334,143173.2546,131236.4954,95612.32099,132281.7633,163481.5863,196776.7634
PA384_1,118067.316,70239.04774,55235.68943,51644.56919,105065.1976,34132.20898,91240.86637,69914.66437,66482.53008,53274.50868,119603.6929,74594.97602,87581.17064,61419.78983,65142.30582,72862.06675,47403.97597,74724.11408,68777.9082,60308.00112,114813.042,92989.8005,70018.92573,69001.78289,81089.89975,60987.14618,87238.17142,35408.95395,91079.41935,64649.38806,69987.78269,54389.97003,68986.68317,100458.7519,51505.43553,79749.37685,69462.32889,39379.52358,52484.61209,41200.42062,62927.77745,81120.01232,83380.14582,102670.3475,49213.23264,70114.80021,43365.3592,43164.20328,49021.97037,58635.87246,81515.23185,86467.66531,62233.22768,58959.89309,60334.49865,55876.06066,44420.91012,72234.16503,52779.26321,60833.04011,55031.23333,41262.67472,39346.20917,68500.05892,61262.88736,74495.67511,76304.80067,73129.56899,56273.04599,62588.0896,52001.01422,69116.6879,123756.5504,58922.97151,89535.91789,43557.93245,105515.3915,51396.38637,69335.91437,65988.39268,96578.85648,75944.39323,35262.13934,57588.72445,42879.84053,94342.17528,59771.64687,103383.0832,68927.198,79673.95459,63449.91885,85324.35225,72767.18835,64120.09593,66207.04157,72415.0337,79929.06588,56326.4992,99503.49424,85055.08137,79128.01606,85268.11294,94034.78199,96776.64773,52774.50047,65785.11499,87612.08657,93035.6058,78568.70146,69314.39782,75456.13564,137396.9011,85981.87934,118218.9237,76686.87878,97549.22997,73579.41743,79327.01277,71229.07216,72617.30465,68679.60663,93497.03559,83472.76445,106916.2869,94038.2353,137704.4165,106756.3675
PA384_2,16741.86249,20680.09822,0,20346.54626,0,0,0,15227.83121,13340.59586,24086.93292,24044.44597,31419.82259,25789.37062,12689.12636,27095.55886,18045.56254,10515.99638,22110.99822,12936.03444,0,15447.54835,0,0,17863.0652,14438.42443,0,0,0,25046.8343,13262.12744,27388.39295,13427.41947,0,13699.67657,12685.63508,0,0,9008.233942,0,8028.630435,10116.07927,26084.15335,13198.81134,20676.52405,0,11690.1884,15340.37961,9932.423786,10139.70636,24907.76758,13132.34537,16277.26831,0,10511.19746,22954.15993,12557.53245,19838.12976,13651.91382,9456.603251,15946.19931,10535.41746,17898.80003,11005.34401,18656.04304,0,15908.58034,25268.89472,12030.59689,14291.85738,12421.9649,8910.930057,15441.27936,14154.19675,0,24982.95414,20469.74814,13549.30259,13980.76549,0,13636.73617,17150.428,12695.85465,13820.31766,7623.777631,15768.78592,28414.78621,17100.69916,10206.33129,24616.63608,18424.77272,7930.252052,0,29537.28317,21841.11696,15898.37252,14586.21762,19643.75969,22555.49652,17055.08781,16972.40158,27385.68657,0,29193.08904,0,14083.8284,12873.9769,17200.79316,15953.70368,22145.75601,19446.29073,24658.85121,24744.67113,13642.8183,24162.98032,32810.52808,16160.46358,15774.56437,14694.93205,24692.73615,10442.12876,16669.89219,29189.78252,14600.75261,14910.93133,0,34959.56884,39300.24758
HexCer352_0,67574.93184,58409.21657,24557.37797,30838.34386,41608.29073,0,64214.52624,43270.64505,37327.79552,35982.57219,38083.59496,31021.30894,55570.03078,29911.0116,48322.50992,35054.82048,32369.22711,44849.74888,52801.79189,34865.87668,37466.75577,52445.6178,57178.33356,44955.527,41041.53876,39819.05132,26405.18157,0,28348.99271,33867.04353,24012.88947,29896.30808,44908.50635,65156.56645,27852.37319,43771.68209,41935.43566,15998.32555,0,24452.76471,30511.3211,24231.50473,29050.96042,44501.95593,38901.94674,73925.41889,31766.28191,42755.96062,31681.71851,50542.99038,40669.92426,41829.64645,28381.27128,30255.71031,30290.40515,18153.89573,13866.4865,22561.05186,25106.80687,20810.85724,37223.8633,24339.57211,0,52054.68561,0,42186.95078,42144.64488,36957.83823,38139.93492,27252.24649,34360.81795,39612.59306,34330.81912,41698.33488,82530.7335,29332.63206,25842.73251,0,23868.7942,49198.20438,35537.79325,52011.57121,35393.78913,23708.79369,56115.44835,80971.28971,47099.46405,23206.2678,73146.93735,0,20975.6657,39752.38831,61201.05864,31660.36478,40273.87189,30739.68123,25416.78806,26967.45612,42174.90726,59419.96159,25734.44949,54533.98509,37392.87756,60564.16747,33406.45869,43372.72515,26012.19731,41366.75269,36478.26655,26093.83054,32866.32236,60447.83321,28970.61615,61205.44104,43082.00756,46019.11571,24876.76677,49771.5284,28478.51781,42148.59652,25444.25145,67486.61475,42398.98963,46055.38356,52572.45856,72253.46472,55740.34143
HexCer352_1,0,0,0,16784.63006,0,0,38494.13934,21783.23243,0,0,0,0,0,18266.71278,0,0,15360.83141,16026.92968,0,0,0,36759.48536,18924.92255,35441.74222,0,0,0,0,0,0,0,12889.34325,0,0,0,20985.44643,0,0,0,0,0,19184.55085,0,21347.9928,0,39081.47629,0,13437.20708,0,21848.76032,0,21862.42625,0,19203.14787,0,0,0,0,0,10369.58352,15823.14801,0,0,0,0,0,21335.27547,0,15510.94238,0,0,0,0,0,0,0,0,0,0,0,0,19163.09657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17899.02014,0,30051.36086,0,0,0,0,14519.06764,0,0,0,28919.01931,0,22901.94371,0,14719.67935,36869.82048,0,0,0,24199.47446,16747.61321,0,16576.38899,22532.49879,25805.72722,25741.71742,31118.20017,0,35426.66362
PEO362_0,0,0,0,16826.35166,0,0,29276.63328,35761.81555,19908.9805,27098.75171,26411.89566,20704.31243,0,0,26757.13134,35871.73233,16260.29474,31179.33187,38485.83054,35295.3944,30442.63668,52707.6342,23430.61003,58593.74642,28817.24336,34512.73988,0,0,0,28963.95237,0,14820.41205,0,39359.26858,21405.5312,21865.34745,0,0,0,11885.78945,0,30749.56248,18113.69917,30499.58044,0,52223.78526,23545.11902,27745.61077,33699.62269,25919.12256,34558.09369,44215.8361,26955.2615,0,0,0,0,16740.57733,16212.70844,0,21479.36954,0,0,50534.82072,0,31409.99187,34356.31937,0,0,0,0,34555.81685,0,38563.1056,55238.13896,23084.41644,24178.09968,0,0,31039.31755,34779.59639,30052.83905,25013.19633,0,0,43146.79833,40428.77297,0,0,0,0,0,30669.32898,26173.07388,24716.55032,0,19197.62457,15273.27614,27530.79244,38035.58829,0,42389.07843,25178.55783,39991.50513,23249.70235,39483.24583,24226.01609,0,14908.88924,17815.58146,18508.02427,0,15632.29848,54248.55079,29600.58558,29320.64065,0,25118.99069,18380.51718,23197.85185,22512.2322,31883.47683,29552.67552,29904.18303,31832.45281,0,30280.31762
PEO362_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15349.70419,21283.05783,0,0,0,0,18772.2836,30785.58812,0,0,0,0,0,0,0,15212.26995,0,31696.47082,0,18670.98435,0,0,0,0,0,0,0,23754.44493,0,0,0,18127.62367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30297.82621,0,0,17507.8372,0,15799.17617,0,0,0,0,0,34870.44035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20931.39811,0,0,0,0,0,0,19570.42324,0,25675.28008,0,0,15771.30801,0,17099.79158,0,0,16305.41602,0,0,0,24290.72466,0,20802.92331,0,21721.68877,0,17332.62289,0,21506.03301,0,21536.58047,0,0,21797.3069
PE364_0,0,0,0,20737.7924,0,0,42250.87563,26878.77987,33374.46704,30733.53917,37022.16464,36788.35514,0,25341.41287,40854.55823,27363.94632,22188.25881,23327.03062,0,27290.04569,30597.45901,45672.71615,18802.9536,38622.37689,0,0,24269.39642,0,0,24865.96521,26372.16567,29488.7259,0,43027.95582,0,45915.68715,25351.07963,25713.98601,24275.25972,20596.21144,0,23097.93332,23915.28422,27588.83557,0,37284.84061,28260.04211,18242.75463,21966.58984,35218.3616,29705.73778,27790.68343,29393.73722,41237.21392,29036.40867,25536.92198,16335.26421,25477.95041,24784.10387,26965.52677,27904.9327,0,24860.0998,32711.38704,0,34612.9601,24130.58294,30103.14672,19607.30135,36182.64837,23070.4588,0,25845.93878,0,28928.71894,0,0,29171.16228,27530.578,27711.45936,36425.49101,26925.60843,0,16921.03783,0,29160.4109,0,22943.5282,34938.36029,27872.58281,23440.53882,0,28727.36121,52898.83192,32147.56266,28176.35769,23296.63624,28915.81947,42773.78446,34676.44978,31191.48037,39338.44667,41595.78542,40751.16529,28003.46434,31630.33106,41454.77695,31495.96171,45216.07397,41932.11644,42862.38892,54399.89322,28879.64489,59242.16983,37469.75549,53391.96698,28337.86875,44935.91133,34504.141,37048.61828,30393.33563,32495.25717,63418.86644,24841.67309,35205.48538,74201.92701,41336.68549
PE364_1,38456.4521,0,0,33202.91988,0,0,23160.79858,34351.00071,38008.48981,25355.32849,24275.90492,35375.75081,52682.0179,23180.34566,31445.06611,0,0,0,0,26902.93912,0,33635.36016,20597.38125,30736.08725,0,0,29743.36237,0,45813.53457,24899.80939,0,17646.12895,28280.5014,59241.05727,0,22618.26243,0,25771.79246,0,16259.89898,27566.87188,27540.44453,25113.00249,25350.51416,0,26744.68973,0,20983.88354,25080.38745,22287.58139,32118.76352,0,0,20012.61269,27493.6425,18076.62722,0,20176.48388,0,22314.74818,23010.95632,19603.89981,0,30752.0226,0,0,0,25605.85924,20815.58683,28741.97758,22783.11554,0,55278.02831,0,0,0,0,29726.26316,26232.63764,0,39951.1052,33333.05569,0,0,0,29623.99798,0,22042.5917,26119.87419,26598.02388,26094.13771,0,28470.84937,32407.65043,27218.4462,25925.47822,22383.77935,22198.76648,35079.5705,32785.42115,36174.1265,42464.19277,27113.10474,39589.76637,20979.08313,28946.56644,39199.1933,28830.95133,32448.96963,40499.7813,33882.72398,44101.85908,0,47290.78371,32152.4131,38923.13954,25709.8244,28323.69285,27068.4323,25726.19403,24271.28872,31160.67764,27797.3329,29376.21005,35707.32346,53059.82973,54246.46209
PE364_2,0,0,0,16927.32967,0,0,0,0,0,0,0,22323.14444,0,0,0,0,15808.72018,21633.49139,0,0,0,0,0,0,21209.18569,0,0,0,0,0,0,0,0,0,0,26830.45156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20443.72373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19140.99049,0,0,0,23749.21092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18930.78991,0,0,0,20352.06101,0,0,0,0,0,23628.18687,0,0,0,17087.16027,0,16739.48464,0,22088.05197,0,16680.40163,0,25486.40922,0,16595.5151,30408.81333,0,25028.57751,20931.99152,24783.90052,14211.33528,0,17741.42127,0,21572.51697,0,0,0,0
PE362_0,0,0,25463.27863,20970.71847,0,0,55906.30189,68128.0579,33829.02882,25926.49566,43308.85774,30255.9354,43652.20635,26277.71957,38150.25233,36879.21761,23347.06114,33639.58964,47224.82411,0,33022.85294,38799.27289,26330.51317,46971.97143,0,34437.51921,27471.57556,0,0,35292.55601,34058.84291,19124.7109,32880.50783,48601.02078,24207.30803,30842.44065,25204.97335,20242.47129,0,18228.20871,0,0,30472.02424,38296.75414,31858.49754,39956.65362,29880.96815,36442.36295,59395.87782,45729.25928,33971.09261,38692.24036,31497.24725,34709.86489,27295.01423,20049.8409,16048.52993,15525.84916,28439.03257,32611.813,21668.67943,22726.82509,0,46640.32164,0,29703.91722,29760.36202,42712.33815,33545.33162,0,26422.49477,38308.53412,39063.71595,0,0,46860.87088,0,0,27189.00582,26121.79638,0,26905.83816,0,20634.90459,21753.1157,33837.7669,46939.6783,24050.96266,21916.86693,0,0,0,25718.07766,31721.35261,32193.41334,39293.62792,27935.25917,33650.88943,40505.01074,34972.82769,24408.49889,34862.74473,41440.75754,40020.64695,31615.51421,0,24504.83564,0,23822.13147,35595.71382,34852.94012,0,32548.891,69746.39867,22293.64311,33593.57363,0,34248.94087,17651.33089,22748.29821,40737.38002,40597.88146,35096.15188,38720.28685,37153.66721,56845.67588,43520.07815
PE362_1,0,0,0,21795.16973,0,0,39453.01526,31691.63675,28545.68157,31234.72293,0,28245.94526,45895.62898,27887.79471,46253.16569,28456.83205,26913.99131,27376.89203,0,29548.12536,0,0,0,39721.2772,0,0,0,0,0,0,24226.20059,15538.28676,0,41595.9848,0,22768.08613,0,0,0,12591.32656,0,0,24425.00604,27052.22346,0,27605.18495,0,24704.58874,26443.19525,38183.11438,0,0,27784.19816,20318.06208,20728.5052,0,0,16148.53608,0,0,17655.31222,0,0,0,0,0,34838.65798,38183.81534,18683.75597,0,0,0,0,0,0,0,24329.83841,0,25418.28135,0,0,23476.89025,0,19695.59947,0,29446.22681,0,0,19877.0169,0,22439.42302,0,25956.66871,24463.80996,30495.43943,0,0,18837.29545,28548.58763,25845.41867,23095.78709,38664.10135,17876.37992,41979.41855,16710.67895,0,26650.17303,31001.3994,26781.94498,22291.12227,20564.03906,0,19193.21707,53000.93791,0,24629.54043,0,23172.95103,14120.2293,23468.99825,0,34547.76875,22022.72659,28277.38658,34510.27245,33908.06745,41459.24385
PA406_0,1389284.087,1758971.846,1386782.73,1451294.27,2090132.905,1096648.202,1692665.41,1561316.502,1354618.713,1499072.268,1432144.393,1695471.33,1986565.406,1691835.478,1720874.135,1990221.907,1352877.639,1537346.097,1594503.282,1077974.871,1466460.811,1554789.205,861125.0883,1895443.858,1096007.163,1283729.462,1470446.505,1009517.106,1498761.171,1134933.755,1366966.834,1590431.402,1587378.267,2596248.637,1552950.457,1898539.354,1806537.013,1386229.634,1627091.737,1123754.942,1463113.319,1478773.346,1517886.095,1344417.505,1416184.735,1873548.282,1252600.657,1311142.014,1366934.984,1517386.149,1527701.2,1761264.011,1686083.541,1726053.495,1879751.678,1699804.805,1617368.128,1251342.926,1195135.809,1207971.348,1493180.165,1390034.607,1119639.449,1606920.579,1349135.024,1485812.583,1649682.371,1720255.559,1706286.577,1592175.771,1285519.081,1647173.229,2066717.97,1072892.041,1803454.583,1150907.621,1795242.275,1838032.865,1798233.08,1848612.006,1683522.923,1493743.234,1303292.602,1418791.356,928077.3934,1687562.834,1847138.438,1400648.911,1428181.906,1650116.369,1387460.439,1639326.072,1481459.957,1758402.162,1544707.526,1914696.868,1495640.604,1360745.406,2516378.998,1560066.304,1899159.797,1604234.462,2052975.899,1574512.413,1402451.611,1356354.304,1875394.136,1643548.263,1476825.424,1303560.964,1577269.979,2755448.372,1402393.119,2333985.467,1508820.835,1410770.133,1746401.02,1773176.438,1118043.712,1317040.667,1088957.1,1899875.604,1700598.742,1595687.198,1945431.135,2227531.29,2274296.741
PA406_1,685581.0152,653205.112,612499.2198,628349.3638,858096.6183,464069.4327,763126.3851,756298.9096,609527.8106,638945.6514,628127.7819,725209.0062,1017138.638,616279.6382,832938.6196,1186034.371,538653.1925,646653.7489,631513.6961,470869.699,512329.805,648728.871,452681.1613,897201.4565,453841.744,610756.5285,643251.9819,527232.1729,672095.2561,510042.9236,831679.3431,648094.4294,754665.896,1139160.878,622124.3991,759737.2912,806380.4926,613866.2086,623193.5491,492769.0963,634673.0984,671303.2225,645078.2467,574799.1495,623990.1539,799665.9926,600426.471,618386.884,549496.6754,671470.7061,725855.3072,742600.2306,740187.8417,698087.7069,787812.2065,768610.2528,815388.0799,482551.0738,494348.8588,593916.5866,693597.2677,547121.9964,612647.4809,801625.9638,631908.8687,724477.2857,711282.6087,755513.8357,823459.5738,691468.8274,468261.0563,609095.9946,889386.2338,480303.8805,932757.2311,554465.3294,786207.8759,660798.4898,690338.1149,791618.0881,752485.3456,666932.6895,553341.0647,529404.3949,419831.4685,677008.6123,792256.9099,554154.6801,720246.5826,688121.7878,563111.584,791937.5099,766844.0701,764466.487,707789.0864,923421.2329,624440.2926,727440.4114,1156314.81,710560.5463,939810.7984,825927.3265,976054.9499,766064.7884,619927.9187,599073.1491,792252.3247,849239.3167,744388.7227,679976.7557,701768.1963,1358638.136,704417.2694,1104233.104,666127.2488,693348.6902,721505.9063,811399.6548,557885.6484,596357.4988,470980.7495,926111.1203,783682.8376,676438.0625,1000359.551,984270.7593,889955.4728
PA406_2,186287.578,349948.0596,136402.2148,269007.9137,229165.2861,143377.1656,170152.3028,162751.1935,155220.1387,132620.2453,240368.7229,323663.2071,370675.0585,220397.5104,274127.9544,187832.1757,206131.1307,283217.8879,269236.9866,222487.2301,138261.2617,182494.078,208057.7994,201538.3476,179005.64,154248.7279,252935.9685,87469.59816,247191.508,232923.5627,124633.3812,147901.3515,171526.9491,388631.7009,231700.2437,316649.5408,242863.1655,109135.3159,128729.6537,81037.6838,117493.1067,155042.6076,257684.9875,127928.566,116137.3281,368601.6691,172152.7218,136184.251,155661.3885,136320.5981,185380.3118,160949.3843,284680.2452,145447.6989,278258.4917,154301.7967,205127.6667,167245.5281,121767.4863,94167.08441,148342.9503,224439.612,140821.3078,180591.9352,229030.7399,152387.7529,141080.9291,158227.1273,160942.6554,280762.6459,205390.0225,151809.2916,297531.1406,122251.4317,223467.7489,155064.4777,182796.5182,296905.99,249839.2715,208036.5679,162173.5106,264865.5433,123034.6361,111084.1696,114250.3218,178798.651,214516.4406,207355.1035,214655.64,279589.8898,122300.8459,302554.0173,175065.8738,259241.0735,157807.9585,173180.1725,126923.4811,195709.6578,218738.3758,185766.5883,318658.9864,246642.171,267800.744,289784.4281,199981.3802,147102.1555,165885.3944,162365.9534,136584.8312,230693.4717,143706.0852,488218.2246,228280.6433,199451.8088,150233.7514,294964.3719,155450.4336,180672.8059,209498.7843,121220.2008,202229.1232,322279.2711,194834.4569,133140.5174,207857.2601,310819.0487,375938.1848
PEO382_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEO382_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE386_0,260950.8918,139773.8639,95058.41881,178084.1759,200581.691,161463.2821,123948.3298,133086.4114,219517.5921,116868.5869,141788.8241,233141.0865,163891.0435,185285.3369,226478.8765,153688.4596,120382.4056,116644.0255,142731.3103,182735.0264,199409.2679,130649.3244,166617.7924,244889.7098,137884.6717,97773.05036,110799.7879,74721.39451,235910.1847,167306.1839,216916.0915,120655.6454,118162.8599,226669.7592,141612.7706,140040.1052,151615.8994,93063.08625,88841.80004,143856.3058,111391.1279,105135.0931,101546.6908,111477.0448,179160.6053,208512.9433,195716.9301,96132.54301,113956.7268,122679.313,147674.4222,189511.8596,174055.0013,155433.7423,123063.5566,127398.6046,103227.1028,127299.9391,85488.76038,76736.55805,106609.0055,88266.90648,100237.4681,185504.5492,94228.86562,149986.5451,179635.9394,138656.8895,214948.2363,117905.2984,133347.8128,122675.1526,250464.5343,94494.59458,186531.6089,191013.2743,200746.1053,124931.0718,180107.0192,136390.499,142328.9408,123823.7229,87097.75742,117941.1336,73839.3138,165218.2673,122901.2155,110389.7797,139878.3037,241524.607,162070.8963,116802.9957,204763.7599,145858.8115,125026.845,178223.5091,114153.4942,117001.7053,205989.6598,124374.0006,156877.2191,238652.2754,164362.6088,130512.3916,114738.3684,132722.1582,279974.8882,141502.3789,150346.2229,165668.7529,139095.565,299587.2027,128770.1003,276308.1821,117856.0891,242875.8352,112148.0554,160646.227,100587.083,112866.6425,145558.2944,142977.1556,163020.7085,175414.1435,173051.6641,250126.3643,173481.5785
PE386_1,264382.6732,151277.4438,95622.9199,113196.4831,174010.4511,164391.5621,211844.2172,146995.5543,107749.4692,115831.4123,186479.3237,148702.2768,176222.6729,102862.87,140171.9644,167741.4431,126354.5477,115737.7174,136131.853,92705.35588,113544.0873,145663.5969,143746.5396,226903.4081,79057.14741,118560.0256,147300.6198,85844.44514,142589.3762,187464.7524,100966.5328,133730.5968,128022.7834,208046.0303,113083.3298,160135.4139,131265.2392,91286.65591,117519.7167,77661.85722,111745.3031,98959.31811,120978.1972,109760.6816,114052.4386,166929.7751,100651.5097,106005.798,111211.8378,121145.1385,156122.9406,176892.6734,149238.6602,144081.019,150104.7349,106972.0364,93595.13957,113077.9464,90243.66343,98370.62551,102533.636,159148.0091,106060.731,141734.9801,127501.2829,161144.819,166294.9973,151565.5771,126500.0992,126442.5001,127523.929,161409.9128,105769.8327,108274.7121,251054.8244,108943.648,123791.3873,123757.2087,115439.7252,156865.7099,129609.9765,99602.36377,77574.75893,81359.02817,77337.51322,134482.9357,206256.212,139550.1809,122870.0446,142490.3467,155822.6848,124756.8824,140186.0413,136302.3674,101981.4858,129020.5549,101394.6779,116372.1939,210218.981,118224.2001,164751.8169,200219.8966,144406.0953,153536.6561,95041.65451,142735.2393,205498.0988,112059.3542,139924.4136,142900.5173,176768.6229,249135.8534,80370.56073,295022.4239,112504.8328,218092.7656,115550.7455,158756.9894,101620.4107,130371.9532,118442.7088,149360.1211,160373.1109,90213.98334,217645.3273,200161.919,187838.2831
